id,subtype,class,height,wkt_geometry,area_m2
0790788b-8029-4d18-ac0c-fef1e0ff9e65,,,9.0,"POLYGON ((-122.4328423 37.7984926, -122.4328532 37.7985436, -122.4328777 37.7986578, -122.4329552 37.7986475, -122.4329481 37.7986127, -122.432943 37.7985903, -122.4329288 37.7985922, -122.4329211 37.7985559, -122.4329352 37.798554, -122.4329198 37.7984822, -122.4328423 37.7984926))",
1a3ce6c6-bc76-40cd-a01d-ffd7c694616c,,,11.0,"POLYGON ((-122.4327624 37.7987044, -122.4327602 37.7986943, -122.4327151 37.7987005, -122.4327135 37.7986944, -122.4326644 37.7987009, -122.4326659 37.7987078, -122.4326458 37.7987106, -122.4326467 37.7987145, -122.432592 37.798722, -122.4326052 37.7987823, -122.4327401 37.7987639, -122.4327737 37.7987593, -122.4327686 37.7987362, -122.4328114 37.7987303, -122.4328044 37.7986987, -122.4327624 37.7987044))",
9cee29d3-a0ee-418a-af21-9f9d441f2f89,,,3.0,"POLYGON ((-122.4328134 37.7987534, -122.4328269 37.7988177, -122.4329052 37.7988074, -122.4328916 37.7987431, -122.4328134 37.7987534))",
b9247f06-3fe8-4f6b-92df-6448b206dd4d,,,9.0,"POLYGON ((-122.4330624 37.7987867, -122.433071 37.7987856, -122.4330655 37.7987594, -122.4330627 37.798746, -122.4330459 37.7987482, -122.4330418 37.7987287, -122.4330586 37.7987265, -122.4330523 37.798697, -122.4330506 37.7986886, -122.4329983 37.7986955, -122.4329908 37.7986596, -122.4329584 37.7986638, -122.4329862 37.7987957, -122.4329889 37.7987954, -122.432997 37.7988024, -122.4330185 37.7987999, -122.4330227 37.7987903, -122.4330279 37.7987899, -122.4330385 37.7987969, -122.433059 37.7987941, -122.4330624 37.7987867))",
caa154ab-457b-4d35-ac38-6a20c19559b4,,,9.0,"POLYGON ((-122.4327416 37.798771, -122.4327401 37.7987639, -122.4326052 37.7987823, -122.4325858 37.798785, -122.4325987 37.7988442, -122.432797 37.7988171, -122.4327856 37.798765, -122.4327416 37.798771))",
7ae815b8-d707-4711-8b55-f499591b5724,,,10.0,"POLYGON ((-122.4328689 37.7991931, -122.4328776 37.799241, -122.4330841 37.7992176, -122.4330827 37.7992102, -122.4330959 37.7992087, -122.4330899 37.7991757, -122.4331093 37.7991735, -122.4330852 37.7990432, -122.433077 37.7990001, -122.4330564 37.7988866, -122.432614 37.7989367, -122.4326365 37.7990443, -122.4327164 37.7990347, -122.4327095 37.799001, -122.4329667 37.7989688, -122.4329966 37.7991251, -122.43293 37.799133, -122.43294 37.799185, -122.4328689 37.7991931))",
3c2ed9e9-f7f8-4675-b723-1d769067dae2,,,9.0,"POLYGON ((-122.4331181 37.7990392, -122.4330852 37.7990432, -122.4331101 37.7991734, -122.4331093 37.7991735, -122.4331162 37.7992094, -122.4332001 37.7991994, -122.4331737 37.7990612, -122.4331235 37.7990672, -122.4331181 37.7990392))",
e1659995-625d-4da7-bbc4-1c16cea1e9f7,,,9.0,"POLYGON ((-122.4333011 37.7991251, -122.4333103 37.7991304, -122.4333205 37.7991867, -122.4334155 37.799176, -122.4334013 37.7990973, -122.4333885 37.7990262, -122.4332888 37.7990374, -122.4332994 37.7990962, -122.4332973 37.7991042, -122.4333011 37.7991251))",
0284ee93-9275-43dc-88f0-d4ceeb1d0004,,,9.0,"POLYGON ((-122.4331811 37.7990686, -122.4332065 37.7992038, -122.4332971 37.7991933, -122.4332863 37.7991362, -122.4332939 37.7991301, -122.4332904 37.7991096, -122.4332783 37.7991057, -122.4332694 37.7990583, -122.4331811 37.7990686))",
dc5aa53c-6a76-4d35-87d3-283ea8b9ac8d,,,9.0,"POLYGON ((-122.4334266 37.7990945, -122.4334013 37.7990973, -122.4334155 37.799176, -122.4334567 37.7991715, -122.4334558 37.7991668, -122.4334941 37.7991625, -122.4334945 37.7991646, -122.4335391 37.7991597, -122.4335299 37.799108, -122.4335162 37.7990312, -122.4334978 37.7990332, -122.4334926 37.7990039, -122.4334284 37.7990111, -122.433435 37.7990479, -122.4334009 37.7990517, -122.4334064 37.7990827, -122.4334241 37.7990807, -122.4334266 37.7990945))",
