id,subtype,class,height,wkt_geometry,area_m2
799cd8fb-7ef3-42e7-8a1c-90549b392eb8,education,school,8.72712516784668,"POLYGON ((-93.250535 44.9866599, -93.2506034 44.9865745, -93.2504908 44.9865294, -93.2499636 44.986318, -93.2498602 44.9864471, -93.2497301 44.9866094, -93.249746 44.9866158, -93.2496922 44.9866829, -93.2496697 44.9866739, -93.2496225 44.9867328, -93.2496824 44.9867568, -93.2496521 44.9867947, -93.2496393 44.9867895, -93.2496278 44.9867957, -93.2496109 44.9868192, -93.2496065 44.9868305, -93.2496193 44.9868356, -93.2495911 44.9868707, -93.2495697 44.9868975, -93.2495206 44.9868778, -93.2494714 44.9869392, -93.2495369 44.9869655, -93.2494833 44.9870324, -93.2495609 44.9870635, -93.2495543 44.9870718, -93.2495724 44.9870853, -93.2496108 44.9871004, -93.2496424 44.9871128, -93.2496715 44.9871188, -93.2496781 44.9871105, -93.2497403 44.9871354, -93.249827 44.9870272, -93.2498402 44.9870324, -93.249852 44.9870255, -93.2498741 44.9869978, -93.2498762 44.9869875, -93.249863 44.9869822, -93.2499179 44.9869137, -93.2499924 44.9869479, -93.2500168 44.9869889, -93.2502102 44.9870631, -93.250262 44.9870533, -93.2503066 44.9870704, -93.2503389 44.9870321, -93.2504214 44.9870649, -93.2505419 44.986913, -93.2504578 44.9868803, -93.2506149 44.9866919, -93.250535 44.9866599))",
b999e21d-ed5a-49f3-976c-c61cc10f4fec,,,6.342797756195068,"POLYGON ((-93.2509951 44.9862159, -93.2509111 44.9861832, -93.2507928 44.986335, -93.2508768 44.9863677, -93.2509951 44.9862159))",
519387b5-907a-4036-a0b1-ef5db0a15f74,,,5.285797119140625,"POLYGON ((-93.2512868 44.9863558, -93.2511778 44.9863134, -93.2510882 44.9864287, -93.2511973 44.9864711, -93.2512868 44.9863558))",
14bc0cd2-86ee-46e4-ab60-c310381d9639,,,6.066412925720215,"POLYGON ((-93.2518873 44.9865163, -93.2517588 44.9866785, -93.2518313 44.9867073, -93.2518395 44.9866969, -93.2518891 44.9867165, -93.2520016 44.9865745, -93.2519577 44.9865571, -93.2519655 44.9865473, -93.2518873 44.9865163))",
ccafd421-d7ca-4d75-9b5c-eb30278ad7e4,,,4.595267295837402,"POLYGON ((-93.2506906 44.9870798, -93.250776 44.987114, -93.2508401 44.9870331, -93.250875 44.9870252, -93.2508837 44.9870076, -93.250875 44.9869829, -93.2508401 44.9869702, -93.2507928 44.9869529, -93.2507579 44.9869617, -93.2507479 44.9869793, -93.2507591 44.9870014, -93.2506906 44.9870798))",
d4ca8574-1ce8-4864-9f45-3032dec5540b,residential,apartments,9.919320106506348,"POLYGON ((-93.2513981 44.9881913, -93.251025 44.9880422, -93.2508688 44.9882379, -93.2510635 44.9883156, -93.2511144 44.9882519, -93.2511782 44.9882774, -93.2511512 44.9883112, -93.2512658 44.988357, -93.2513981 44.9881913))",
a0a8b4bc-dfd2-4439-a7c6-ca1b7ae613bb,,,6.492684841156006,"POLYGON ((-93.2509792 44.9879791, -93.2508925 44.987941, -93.2508055 44.98804, -93.2508922 44.9880781, -93.2509792 44.9879791))",
fae7e48f-1c36-43cc-855b-3e4fb8f2efdd,,,5.2048420906066895,"POLYGON ((-93.250762 44.9879099, -93.2505636 44.9878353, -93.2505187 44.9878949, -93.2507171 44.9879695, -93.250762 44.9879099))",
3262ce63-0197-46d4-a386-2851dc3124c4,,,8.543862342834473,"POLYGON ((-93.2502455 44.9877137, -93.2500689 44.9876411, -93.2499382 44.9878118, -93.2501112 44.9878802, -93.2502455 44.9877137))",
17866c6f-c6c7-4f78-8cbf-7d704f03c3ce,,,6.408668041229248,"POLYGON ((-93.2500083 44.9876444, -93.2498677 44.9875882, -93.2498025 44.9876699, -93.2499431 44.9877261, -93.2500083 44.9876444))",
